flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129120117_ec8,12:01:17,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,556.263672,138.610489,0.750819,88.917488

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,348.055237,7001.205566
0.010000,488.884094,7001.205566
0.020000,533.502808,7001.205566
0.030000,546.345215,7001.205566
0.040000,550.541992,7001.205566
0.050000,552.311157,7001.205566
0.060000,553.286072,7001.205566
0.070000,553.917664,7001.205566
0.080000,554.353210,7001.205566
0.090000,554.694763,7001.205566
0.100000,555.004822,7001.205566
0.110000,555.158997,7001.205566
0.120000,555.333130,7001.205566
0.130000,555.464417,7001.205566
0.140000,555.606750,7001.205566
0.150000,555.714355,7001.205566
0.160000,555.753357,7001.205566
0.170000,555.836304,7001.205566
0.180000,555.908936,7001.205566
0.190000,556.001160,7001.205566
0.200000,556.060547,7001.205566
0.210000,556.059509,7001.205566
0.220000,556.125610,7001.205566
0.230000,556.118469,7001.205566
0.240000,556.170349,7001.205566
0.250000,556.193604,7001.205566
0.260000,556.195740,7001.205566
0.270000,556.215393,7001.205566
0.280000,556.205750,7001.205566
0.290000,556.241882,7001.205566
0.300000,556.263672,7001.205566
0.310000,556.233643,7001.205566
0.320000,556.257629,7001.205566
0.330000,556.228638,7001.205566
0.340000,556.234009,7001.205566
0.350000,556.212891,7001.205566
0.360000,556.198608,7001.205566
0.370000,556.196838,7001.205566
0.380000,556.184265,7001.205566
0.390000,556.169250,7001.205566
0.400000,556.187866,7001.205566
0.410000,556.130310,7001.205566
0.420000,556.115967,7001.205566
0.430000,556.094543,7001.205566
0.440000,556.086304,7001.205566
0.450000,556.058044,7001.205566
0.460000,556.035156,7001.205566
0.470000,556.030884,7001.205566
0.480000,555.999390,7001.205566
0.490000,555.950073,7001.205566
0.500000,555.964355,7001.205566
0.510000,555.915710,7001.205566
0.520000,555.897095,7001.205566
0.530000,555.864563,7001.205566
0.540000,555.835632,7001.205566
0.550000,555.809875,7001.205566
0.560000,555.783386,7001.205566
0.570000,555.734741,7001.205566
0.580000,555.713318,7001.205566
0.590000,555.702209,7001.205566
0.600000,555.682556,7001.205566
0.610000,555.623169,7001.205566
0.620000,555.573792,7001.205566
0.630000,555.539490,7001.205566
0.640000,555.525208,7001.205566
0.650000,555.489075,7001.205566
0.660000,555.440796,7001.205566
0.670000,555.394287,7001.205566
0.680000,555.378906,7001.205566
0.690000,555.346008,7001.205566
0.700000,555.331360,7001.205566
0.710000,555.267334,7001.205566
0.720000,555.215454,7001.205566
0.730000,555.173279,7001.205566
0.740000,555.146118,7001.205566
0.750000,555.099976,7001.205566
0.760000,555.046326,7001.205566
0.770000,555.028076,7001.205566
0.780000,554.980530,7001.205566
0.790000,554.941162,7001.205566
