flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129091554_2b7,09:15:54,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,405.777100,108.610153,0.732340,50.143738

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,262.850769,7001.205566
0.010000,357.789886,7001.205566
0.020000,385.779266,7001.205566
0.030000,395.950195,7001.205566
0.040000,399.958862,7001.205566
0.050000,401.747711,7001.205566
0.060000,402.739044,7001.205566
0.070000,403.382782,7001.205566
0.080000,403.851990,7001.205566
0.090000,404.241791,7001.205566
0.100000,404.597992,7001.205566
0.110000,404.839752,7001.205566
0.120000,405.075775,7001.205566
0.130000,405.249939,7001.205566
0.140000,405.409821,7001.205566
0.150000,405.518890,7001.205566
0.160000,405.618317,7001.205566
0.170000,405.683411,7001.205566
0.180000,405.741699,7001.205566
0.190000,405.753479,7001.205566
0.200000,405.777100,7001.205566
0.210000,405.763153,7001.205566
0.220000,405.731323,7001.205566
0.230000,405.699860,7001.205566
0.240000,405.667297,7001.205566
0.250000,405.600800,7001.205566
0.260000,405.568237,7001.205566
0.270000,405.480621,7001.205566
0.280000,405.420898,7001.205566
0.290000,405.342224,7001.205566
0.300000,405.281433,7001.205566
0.310000,405.174133,7001.205566
0.320000,405.085815,7001.205566
0.330000,404.988525,7001.205566
0.340000,404.898773,7001.205566
0.350000,404.820801,7001.205566
0.360000,404.709564,7001.205566
0.370000,404.599426,7001.205566
0.380000,404.503937,7001.205566
0.390000,404.405945,7001.205566
0.400000,404.331573,7001.205566
0.410000,404.209259,7001.205566
0.420000,404.100189,7001.205566
0.430000,403.989319,7001.205566
0.440000,403.893829,7001.205566
0.450000,403.784393,7001.205566
0.460000,403.667084,7001.205566
0.470000,403.593781,7001.205566
0.480000,403.489349,7001.205566
0.490000,403.372406,7001.205566
0.500000,403.297302,7001.205566
0.510000,403.168915,7001.205566
0.520000,403.059113,7001.205566
0.530000,402.958984,7001.205566
0.540000,402.850616,7001.205566
0.550000,402.751221,7001.205566
0.560000,402.663239,7001.205566
0.570000,402.544495,7001.205566
0.580000,402.437561,7001.205566
0.590000,402.351013,7001.205566
0.600000,402.268768,7001.205566
0.610000,402.150024,7001.205566
0.620000,402.048462,7001.205566
0.630000,401.937958,7001.205566
0.640000,401.842468,7001.205566
0.650000,401.740906,7001.205566
0.660000,401.628967,7001.205566
0.670000,401.523102,7001.205566
0.680000,401.433350,7001.205566
0.690000,401.327484,7001.205566
0.700000,401.251678,7001.205566
0.710000,401.111481,7001.205566
0.720000,401.029236,7001.205566
0.730000,400.924438,7001.205566
0.740000,400.828247,7001.205566
0.750000,400.729187,7001.205566
0.760000,400.613312,7001.205566
0.770000,400.492798,7001.205566
0.780000,400.392303,7001.205566
0.790000,400.289642,7001.205566
