flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129094237_c16,09:42:37,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,587.975647,231.218216,0.606755,140.550980

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,424.525726,7001.205566
0.010000,545.158264,7001.205566
0.020000,577.602966,7001.205566
0.030000,586.113098,7001.205566
0.040000,587.924866,7001.205566
0.050000,587.975647,7001.205566
0.060000,587.732422,7001.205566
0.070000,587.540771,7001.205566
0.080000,587.455627,7001.205566
0.090000,587.429504,7001.205566
0.100000,587.472107,7001.205566
0.110000,587.457397,7001.205566
0.120000,587.484253,7001.205566
0.130000,587.498901,7001.205566
0.140000,587.518921,7001.205566
0.150000,587.506409,7001.205566
0.160000,587.496033,7001.205566
0.170000,587.498535,7001.205566
0.180000,587.466370,7001.205566
0.190000,587.438843,7001.205566
0.200000,587.452759,7001.205566
0.210000,587.391235,7001.205566
0.220000,587.335083,7001.205566
0.230000,587.294312,7001.205566
0.240000,587.258240,7001.205566
0.250000,587.203491,7001.205566
0.260000,587.154175,7001.205566
0.270000,587.121582,7001.205566
0.280000,587.052246,7001.205566
0.290000,586.995728,7001.205566
0.300000,587.000366,7001.205566
0.310000,586.864807,7001.205566
0.320000,586.817993,7001.205566
0.330000,586.753235,7001.205566
0.340000,586.679565,7001.205566
0.350000,586.598389,7001.205566
0.360000,586.513611,7001.205566
0.370000,586.442444,7001.205566
0.380000,586.351257,7001.205566
0.390000,586.282227,7001.205566
0.400000,586.261536,7001.205566
0.410000,586.119873,7001.205566
0.420000,586.048340,7001.205566
0.430000,585.970764,7001.205566
0.440000,585.897827,7001.205566
0.450000,585.789429,7001.205566
0.460000,585.710022,7001.205566
0.470000,585.635681,7001.205566
0.480000,585.528015,7001.205566
0.490000,585.434692,7001.205566
0.500000,585.408203,7001.205566
0.510000,585.260132,7001.205566
0.520000,585.210449,7001.205566
0.530000,585.114624,7001.205566
0.540000,585.013062,7001.205566
0.550000,584.926819,7001.205566
0.560000,584.829224,7001.205566
0.570000,584.737671,7001.205566
0.580000,584.654663,7001.205566
0.590000,584.541687,7001.205566
0.600000,584.486938,7001.205566
0.610000,584.351440,7001.205566
0.620000,584.259155,7001.205566
0.630000,584.156494,7001.205566
0.640000,584.075684,7001.205566
0.650000,583.979492,7001.205566
0.660000,583.854309,7001.205566
0.670000,583.801392,7001.205566
0.680000,583.684082,7001.205566
0.690000,583.596130,7001.205566
0.700000,583.520996,7001.205566
0.710000,583.376892,7001.205566
0.720000,583.289246,7001.205566
0.730000,583.186646,7001.205566
0.740000,583.075378,7001.205566
0.750000,582.974915,7001.205566
0.760000,582.876892,7001.205566
0.770000,582.772156,7001.205566
0.780000,582.695618,7001.205566
0.790000,582.578674,7001.205566
