flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129100457_55c,10:04:57,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,575.904968,163.758514,0.715650,56.364117

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,388.865234,7001.205566
0.010000,527.934204,7001.205566
0.020000,564.247742,7001.205566
0.030000,572.647705,7001.205566
0.040000,574.734802,7001.205566
0.050000,575.341003,7001.205566
0.060000,575.592407,7001.205566
0.070000,575.716492,7001.205566
0.080000,575.781921,7001.205566
0.090000,575.837036,7001.205566
0.100000,575.904968,7001.205566
0.110000,575.867065,7001.205566
0.120000,575.857422,7001.205566
0.130000,575.815186,7001.205566
0.140000,575.760498,7001.205566
0.150000,575.713257,7001.205566
0.160000,575.647095,7001.205566
0.170000,575.580261,7001.205566
0.180000,575.504761,7001.205566
0.190000,575.421082,7001.205566
0.200000,575.377808,7001.205566
0.210000,575.262329,7001.205566
0.220000,575.144653,7001.205566
0.230000,575.057739,7001.205566
0.240000,574.931519,7001.205566
0.250000,574.770569,7001.205566
0.260000,574.647888,7001.205566
0.270000,574.510925,7001.205566
0.280000,574.388977,7001.205566
0.290000,574.304932,7001.205566
0.300000,574.259888,7001.205566
0.310000,574.127197,7001.205566
0.320000,574.012390,7001.205566
0.330000,573.920105,7001.205566
0.340000,573.820007,7001.205566
0.350000,573.707336,7001.205566
0.360000,573.533508,7001.205566
0.370000,573.418762,7001.205566
0.380000,573.298950,7001.205566
0.390000,573.156982,7001.205566
0.400000,573.123352,7001.205566
0.410000,573.004272,7001.205566
0.420000,572.900879,7001.205566
0.430000,572.710999,7001.205566
0.440000,572.553650,7001.205566
0.450000,572.366211,7001.205566
0.460000,572.258240,7001.205566
0.470000,572.184937,7001.205566
0.480000,572.117310,7001.205566
0.490000,572.076904,7001.205566
0.500000,571.957458,7001.205566
0.510000,571.846985,7001.205566
0.520000,571.702454,7001.205566
0.530000,571.581238,7001.205566
0.540000,571.472534,7001.205566
0.550000,571.295166,7001.205566
0.560000,571.129578,7001.205566
0.570000,571.060181,7001.205566
0.580000,570.970032,7001.205566
0.590000,570.838074,7001.205566
0.600000,570.705750,7001.205566
0.610000,570.563416,7001.205566
0.620000,570.469360,7001.205566
0.630000,570.358521,7001.205566
0.640000,570.248718,7001.205566
0.650000,570.146423,7001.205566
0.660000,570.025940,7001.205566
0.670000,569.906128,7001.205566
0.680000,569.784851,7001.205566
0.690000,569.608948,7001.205566
0.700000,569.534180,7001.205566
0.710000,569.406128,7001.205566
0.720000,569.281677,7001.205566
0.730000,569.156860,7001.205566
0.740000,569.027771,7001.205566
0.750000,568.901184,7001.205566
0.760000,568.752747,7001.205566
0.770000,568.615051,7001.205566
0.780000,568.504944,7001.205566
0.790000,568.367981,7001.205566
