flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129092816_37f,09:28:16,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,500.488037,164.422638,0.671475,61.457027

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,358.614563,7001.205566
0.010000,460.667969,7001.205566
0.020000,486.855255,7001.205566
0.030000,495.724091,7001.205566
0.040000,498.674164,7001.205566
0.050000,499.666199,7001.205566
0.060000,500.040649,7001.205566
0.070000,500.214111,7001.205566
0.080000,500.325684,7001.205566
0.090000,500.397919,7001.205566
0.100000,500.488037,7001.205566
0.110000,500.474457,7001.205566
0.120000,500.485901,7001.205566
0.130000,500.487335,7001.205566
0.140000,500.483765,7001.205566
0.150000,500.469818,7001.205566
0.160000,500.451569,7001.205566
0.170000,500.455872,7001.205566
0.180000,500.445129,7001.205566
0.190000,500.420105,7001.205566
0.200000,500.431549,7001.205566
0.210000,500.366089,7001.205566
0.220000,500.354279,7001.205566
0.230000,500.336060,7001.205566
0.240000,500.320312,7001.205566
0.250000,500.288483,7001.205566
0.260000,500.234497,7001.205566
0.270000,500.209106,7001.205566
0.280000,500.185852,7001.205566
0.290000,500.157959,7001.205566
0.300000,500.135773,7001.205566
0.310000,500.058167,7001.205566
0.320000,499.981628,7001.205566
0.330000,499.942657,7001.205566
0.340000,499.886505,7001.205566
0.350000,499.830719,7001.205566
0.360000,499.768127,7001.205566
0.370000,499.695892,7001.205566
0.380000,499.623291,7001.205566
0.390000,499.557861,7001.205566
0.400000,499.512787,7001.205566
0.410000,499.390137,7001.205566
0.420000,499.324677,7001.205566
0.430000,499.219910,7001.205566
0.440000,499.131195,7001.205566
0.450000,499.039642,7001.205566
0.460000,498.952393,7001.205566
0.470000,498.856903,7001.205566
0.480000,498.755707,7001.205566
0.490000,498.638397,7001.205566
0.500000,498.556488,7001.205566
0.510000,498.427032,7001.205566
0.520000,498.312225,7001.205566
0.530000,498.214600,7001.205566
0.540000,498.098022,7001.205566
0.550000,497.976074,7001.205566
0.560000,497.860901,7001.205566
0.570000,497.703918,7001.205566
0.580000,497.593048,7001.205566
0.590000,497.470367,7001.205566
0.600000,497.370972,7001.205566
0.610000,497.229706,7001.205566
0.620000,497.100586,7001.205566
0.630000,496.952881,7001.205566
0.640000,496.803772,7001.205566
0.650000,496.693970,7001.205566
0.660000,496.530182,7001.205566
0.670000,496.418945,7001.205566
0.680000,496.270905,7001.205566
0.690000,496.132141,7001.205566
0.700000,496.014832,7001.205566
0.710000,495.842804,7001.205566
0.720000,495.711212,7001.205566
0.730000,495.555267,7001.205566
0.740000,495.415802,7001.205566
0.750000,495.261322,7001.205566
0.760000,495.113617,7001.205566
0.770000,494.950897,7001.205566
0.780000,494.787109,7001.205566
0.790000,494.645111,7001.205566
