flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129111552_4f2,11:15:52,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,479.514252,114.745621,0.760704,84.100471

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,303.342834,7001.205566
0.010000,424.844025,7001.205566
0.020000,460.976593,7001.205566
0.030000,471.283783,7001.205566
0.040000,474.635132,7001.205566
0.050000,476.057068,7001.205566
0.060000,476.876740,7001.205566
0.070000,477.416748,7001.205566
0.080000,477.807281,7001.205566
0.090000,478.109833,7001.205566
0.100000,478.351227,7001.205566
0.110000,478.494293,7001.205566
0.120000,478.644135,7001.205566
0.130000,478.737823,7001.205566
0.140000,478.846191,7001.205566
0.150000,478.940613,7001.205566
0.160000,479.005341,7001.205566
0.170000,479.075439,7001.205566
0.180000,479.119049,7001.205566
0.190000,479.177368,7001.205566
0.200000,479.253540,7001.205566
0.210000,479.248169,7001.205566
0.220000,479.296082,7001.205566
0.230000,479.329346,7001.205566
0.240000,479.351166,7001.205566
0.250000,479.380127,7001.205566
0.260000,479.382996,7001.205566
0.270000,479.433777,7001.205566
0.280000,479.439148,7001.205566
0.290000,479.455231,7001.205566
0.300000,479.502075,7001.205566
0.310000,479.465973,7001.205566
0.320000,479.477753,7001.205566
0.330000,479.481689,7001.205566
0.340000,479.491699,7001.205566
0.350000,479.486694,7001.205566
0.360000,479.497070,7001.205566
0.370000,479.484924,7001.205566
0.380000,479.481354,7001.205566
0.390000,479.493500,7001.205566
0.400000,479.514252,7001.205566
0.410000,479.487061,7001.205566
0.420000,479.467041,7001.205566
0.430000,479.464539,7001.205566
0.440000,479.484924,7001.205566
0.450000,479.453796,7001.205566
0.460000,479.461670,7001.205566
0.470000,479.430542,7001.205566
0.480000,479.431641,7001.205566
0.490000,479.433411,7001.205566
0.500000,479.439484,7001.205566
0.510000,479.393005,7001.205566
0.520000,479.374756,7001.205566
0.530000,479.339355,7001.205566
0.540000,479.347595,7001.205566
0.550000,479.332581,7001.205566
0.560000,479.326141,7001.205566
0.570000,479.300751,7001.205566
0.580000,479.300751,7001.205566
0.590000,479.264618,7001.205566
0.600000,479.284637,7001.205566
0.610000,479.238159,7001.205566
0.620000,479.214203,7001.205566
0.630000,479.200592,7001.205566
0.640000,479.197021,7001.205566
0.650000,479.179138,7001.205566
0.660000,479.147308,7001.205566
0.670000,479.117279,7001.205566
0.680000,479.116211,7001.205566
0.690000,479.078308,7001.205566
0.700000,479.112274,7001.205566
0.710000,479.045044,7001.205566
0.720000,479.027863,7001.205566
0.730000,479.005707,7001.205566
0.740000,478.969940,7001.205566
0.750000,478.953491,7001.205566
0.760000,478.950623,7001.205566
0.770000,478.910553,7001.205566
0.780000,478.894470,7001.205566
0.790000,478.856934,7001.205566
