flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250129082532_97d,08:25:32,2025-01-29,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,569.485535,127.721786,0.775724,59.378498

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,325.837616,7001.205566
0.010000,478.580475,7001.205566
0.020000,532.679565,7001.205566
0.030000,550.915710,7001.205566
0.040000,557.341919,7001.205566
0.050000,560.036987,7001.205566
0.060000,561.451416,7001.205566
0.070000,562.335510,7001.205566
0.080000,562.993164,7001.205566
0.090000,563.489197,7001.205566
0.100000,563.954102,7001.205566
0.110000,564.289917,7001.205566
0.120000,564.604980,7001.205566
0.130000,564.900391,7001.205566
0.140000,565.176514,7001.205566
0.150000,565.436096,7001.205566
0.160000,565.679321,7001.205566
0.170000,565.888184,7001.205566
0.180000,566.069153,7001.205566
0.190000,566.258301,7001.205566
0.200000,566.448547,7001.205566
0.210000,566.603394,7001.205566
0.220000,566.736084,7001.205566
0.230000,566.898438,7001.205566
0.240000,567.008972,7001.205566
0.250000,567.109131,7001.205566
0.260000,567.249268,7001.205566
0.270000,567.348694,7001.205566
0.280000,567.456360,7001.205566
0.290000,567.557556,7001.205566
0.300000,567.683472,7001.205566
0.310000,567.750305,7001.205566
0.320000,567.840454,7001.205566
0.330000,567.913757,7001.205566
0.340000,567.987793,7001.205566
0.350000,568.065430,7001.205566
0.360000,568.150879,7001.205566
0.370000,568.213440,7001.205566
0.380000,568.286438,7001.205566
0.390000,568.353271,7001.205566
0.400000,568.447693,7001.205566
0.410000,568.472717,7001.205566
0.420000,568.542480,7001.205566
0.430000,568.597168,7001.205566
0.440000,568.646545,7001.205566
0.450000,568.696960,7001.205566
0.460000,568.736328,7001.205566
0.470000,568.781738,7001.205566
0.480000,568.830750,7001.205566
0.490000,568.885803,7001.205566
0.500000,568.937683,7001.205566
0.510000,568.939819,7001.205566
0.520000,568.975220,7001.205566
0.530000,569.021729,7001.205566
0.540000,569.043152,7001.205566
0.550000,569.078186,7001.205566
0.560000,569.111816,7001.205566
0.570000,569.140808,7001.205566
0.580000,569.166870,7001.205566
0.590000,569.188354,7001.205566
0.600000,569.258118,7001.205566
0.610000,569.238037,7001.205566
0.620000,569.265259,7001.205566
0.630000,569.292419,7001.205566
0.640000,569.318542,7001.205566
0.650000,569.341431,7001.205566
0.660000,569.353943,7001.205566
0.670000,569.362549,7001.205566
0.680000,569.385742,7001.205566
0.690000,569.394714,7001.205566
0.700000,569.445862,7001.205566
0.710000,569.425110,7001.205566
0.720000,569.425476,7001.205566
0.730000,569.436890,7001.205566
0.740000,569.436523,7001.205566
0.750000,569.444763,7001.205566
0.760000,569.439026,7001.205566
0.770000,569.485535,7001.205566
0.780000,569.467285,7001.205566
0.790000,569.475159,7001.205566
