flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250114110824_6dd,11:08:24,2025-01-14,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,605.500488,184.030289,0.696069,172.900406

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,407.823090,7001.205566
0.010000,566.678162,7001.205566
0.020000,598.091858,7001.205566
0.030000,603.064270,7001.205566
0.040000,604.281311,7001.205566
0.050000,604.744446,7001.205566
0.060000,605.011963,7001.205566
0.070000,605.206482,7001.205566
0.080000,605.304504,7001.205566
0.090000,605.395691,7001.205566
0.100000,605.470764,7001.205566
0.110000,605.453979,7001.205566
0.120000,605.481873,7001.205566
0.130000,605.498291,7001.205566
0.140000,605.500488,7001.205566
0.150000,605.472534,7001.205566
0.160000,605.452881,7001.205566
0.170000,605.423584,7001.205566
0.180000,605.411438,7001.205566
0.190000,605.372803,7001.205566
0.200000,605.367798,7001.205566
0.210000,605.299500,7001.205566
0.220000,605.230469,7001.205566
0.230000,605.175720,7001.205566
0.240000,605.163574,7001.205566
0.250000,605.097046,7001.205566
0.260000,605.052002,7001.205566
0.270000,604.953979,7001.205566
0.280000,604.904663,7001.205566
0.290000,604.867798,7001.205566
0.300000,604.829163,7001.205566
0.310000,604.735840,7001.205566
0.320000,604.664673,7001.205566
0.330000,604.589600,7001.205566
0.340000,604.530945,7001.205566
0.350000,604.452271,7001.205566
0.360000,604.375732,7001.205566
0.370000,604.308105,7001.205566
0.380000,604.221558,7001.205566
0.390000,604.160767,7001.205566
0.400000,604.133240,7001.205566
0.410000,604.004150,7001.205566
0.420000,603.921509,7001.205566
0.430000,603.835327,7001.205566
0.440000,603.772766,7001.205566
0.450000,603.687622,7001.205566
0.460000,603.615784,7001.205566
0.470000,603.512756,7001.205566
0.480000,603.424805,7001.205566
0.490000,603.336792,7001.205566
0.500000,603.303894,7001.205566
0.510000,603.173706,7001.205566
0.520000,603.110779,7001.205566
0.530000,603.005676,7001.205566
0.540000,602.937012,7001.205566
0.550000,602.830750,7001.205566
0.560000,602.768555,7001.205566
0.570000,602.685913,7001.205566
0.580000,602.621887,7001.205566
0.590000,602.521790,7001.205566
0.600000,602.463501,7001.205566
0.610000,602.323669,7001.205566
0.620000,602.245361,7001.205566
0.630000,602.168457,7001.205566
0.640000,602.075073,7001.205566
0.650000,601.987122,7001.205566
0.660000,601.883423,7001.205566
0.670000,601.816162,7001.205566
0.680000,601.683838,7001.205566
0.690000,601.609131,7001.205566
0.700000,601.541870,7001.205566
0.710000,601.411011,7001.205566
0.720000,601.328003,7001.205566
0.730000,601.218567,7001.205566
0.740000,601.142761,7001.205566
0.750000,601.032959,7001.205566
0.760000,600.960022,7001.205566
0.770000,600.844116,7001.205566
0.780000,600.753662,7001.205566
0.790000,600.651733,7001.205566
