flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250114085406_d7e,08:54:06,2025-01-14,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,570.075989,154.922958,0.728242,64.586128

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,373.908875,7001.205566
0.010000,518.201721,7001.205566
0.020000,553.125122,7001.205566
0.030000,561.731079,7001.205566
0.040000,564.474487,7001.205566
0.050000,565.644958,7001.205566
0.060000,566.338074,7001.205566
0.070000,566.812256,7001.205566
0.080000,567.193481,7001.205566
0.090000,567.508911,7001.205566
0.100000,567.781799,7001.205566
0.110000,567.960999,7001.205566
0.120000,568.153015,7001.205566
0.130000,568.307861,7001.205566
0.140000,568.479919,7001.205566
0.150000,568.570374,7001.205566
0.160000,568.686218,7001.205566
0.170000,568.791382,7001.205566
0.180000,568.871826,7001.205566
0.190000,568.966980,7001.205566
0.200000,569.078918,7001.205566
0.210000,569.108276,7001.205566
0.220000,569.156860,7001.205566
0.230000,569.211243,7001.205566
0.240000,569.280640,7001.205566
0.250000,569.318909,7001.205566
0.260000,569.374695,7001.205566
0.270000,569.399353,7001.205566
0.280000,569.442993,7001.205566
0.290000,569.497375,7001.205566
0.300000,569.549561,7001.205566
0.310000,569.561707,7001.205566
0.320000,569.591736,7001.205566
0.330000,569.589966,7001.205566
0.340000,569.656128,7001.205566
0.350000,569.679749,7001.205566
0.360000,569.711548,7001.205566
0.370000,569.726929,7001.205566
0.380000,569.740173,7001.205566
0.390000,569.771667,7001.205566
0.400000,569.813477,7001.205566
0.410000,569.809570,7001.205566
0.420000,569.832458,7001.205566
0.430000,569.858215,7001.205566
0.440000,569.892151,7001.205566
0.450000,569.886475,7001.205566
0.460000,569.898621,7001.205566
0.470000,569.928284,7001.205566
0.480000,569.932251,7001.205566
0.490000,569.983337,7001.205566
0.500000,570.008728,7001.205566
0.510000,569.975525,7001.205566
0.520000,570.000549,7001.205566
0.530000,569.984436,7001.205566
0.540000,570.007324,7001.205566
0.550000,570.019836,7001.205566
0.560000,570.018066,7001.205566
0.570000,570.026611,7001.205566
0.580000,570.040588,7001.205566
0.590000,570.066711,7001.205566
0.600000,570.068481,7001.205566
0.610000,570.075989,7001.205566
0.620000,570.029480,7001.205566
0.630000,570.035583,7001.205566
0.640000,570.057007,7001.205566
0.650000,570.020203,7001.205566
0.660000,570.021973,7001.205566
0.670000,570.013733,7001.205566
0.680000,570.001221,7001.205566
0.690000,570.005920,7001.205566
0.700000,569.993042,7001.205566
0.710000,569.961914,7001.205566
0.720000,569.964050,7001.205566
0.730000,569.951538,7001.205566
0.740000,569.934021,7001.205566
0.750000,569.897522,7001.205566
0.760000,569.889648,7001.205566
0.770000,569.862122,7001.205566
0.780000,569.859985,7001.205566
0.790000,569.854980,7001.205566
