flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250114112911_e00,11:29:11,2025-01-14,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,591.041565,157.225372,0.733986,197.121567

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,359.165680,7001.205566
0.010000,522.074097,7001.205566
0.020000,571.087341,7001.205566
0.030000,582.127319,7001.205566
0.040000,584.934021,7001.205566
0.050000,585.958984,7001.205566
0.060000,586.556213,7001.205566
0.070000,587.030029,7001.205566
0.080000,587.390198,7001.205566
0.090000,587.702393,7001.205566
0.100000,588.028564,7001.205566
0.110000,588.227051,7001.205566
0.120000,588.425903,7001.205566
0.130000,588.627197,7001.205566
0.140000,588.814636,7001.205566
0.150000,588.960144,7001.205566
0.160000,589.118591,7001.205566
0.170000,589.266296,7001.205566
0.180000,589.401855,7001.205566
0.190000,589.530212,7001.205566
0.200000,589.695068,7001.205566
0.210000,589.757690,7001.205566
0.220000,589.863892,7001.205566
0.230000,589.969055,7001.205566
0.240000,590.074890,7001.205566
0.250000,590.167542,7001.205566
0.260000,590.226501,7001.205566
0.270000,590.271606,7001.205566
0.280000,590.313416,7001.205566
0.290000,590.434326,7001.205566
0.300000,590.495850,7001.205566
0.310000,590.557678,7001.205566
0.320000,590.587036,7001.205566
0.330000,590.646729,7001.205566
0.340000,590.717224,7001.205566
0.350000,590.737915,7001.205566
0.360000,590.792297,7001.205566
0.370000,590.795166,7001.205566
0.380000,590.841675,7001.205566
0.390000,590.887756,7001.205566
0.400000,590.960388,7001.205566
0.410000,590.909973,7001.205566
0.420000,590.931763,7001.205566
0.430000,590.960754,7001.205566
0.440000,590.963989,7001.205566
0.450000,590.994019,7001.205566
0.460000,590.984009,7001.205566
0.470000,591.003662,7001.205566
0.480000,591.022949,7001.205566
0.490000,591.035156,7001.205566
0.500000,591.041565,7001.205566
0.510000,591.035156,7001.205566
0.520000,591.006897,7001.205566
0.530000,591.010071,7001.205566
0.540000,591.004700,7001.205566
0.550000,591.003296,7001.205566
0.560000,591.001160,7001.205566
0.570000,590.994385,7001.205566
0.580000,590.966125,7001.205566
0.590000,590.981140,7001.205566
0.600000,590.979675,7001.205566
0.610000,590.961792,7001.205566
0.620000,590.957153,7001.205566
0.630000,590.955383,7001.205566
0.640000,590.956116,7001.205566
0.650000,590.922852,7001.205566
0.660000,590.904236,7001.205566
0.670000,590.874939,7001.205566
0.680000,590.845215,7001.205566
0.690000,590.844177,7001.205566
0.700000,590.836304,7001.205566
0.710000,590.806946,7001.205566
0.720000,590.777649,7001.205566
0.730000,590.763672,7001.205566
0.740000,590.726868,7001.205566
0.750000,590.683960,7001.205566
0.760000,590.662476,7001.205566
0.770000,590.644958,7001.205566
0.780000,590.619934,7001.205566
0.790000,590.612427,7001.205566
