flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250114090642_3af,09:06:42,2025-01-14,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,542.874451,120.561005,0.777921,68.594345

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,302.608246,7001.205566
0.010000,463.420624,7001.205566
0.020000,513.973816,7001.205566
0.030000,526.845947,7001.205566
0.040000,530.908936,7001.205566
0.050000,532.674194,7001.205566
0.060000,533.742798,7001.205566
0.070000,534.498474,7001.205566
0.080000,535.129639,7001.205566
0.090000,535.643921,7001.205566
0.100000,536.075562,7001.205566
0.110000,536.414978,7001.205566
0.120000,536.756531,7001.205566
0.130000,537.039062,7001.205566
0.140000,537.359497,7001.205566
0.150000,537.626282,7001.205566
0.160000,537.857666,7001.205566
0.170000,538.126587,7001.205566
0.180000,538.347595,7001.205566
0.190000,538.596497,7001.205566
0.200000,538.810730,7001.205566
0.210000,538.997742,7001.205566
0.220000,539.173340,7001.205566
0.230000,539.365417,7001.205566
0.240000,539.562134,7001.205566
0.250000,539.725891,7001.205566
0.260000,539.898621,7001.205566
0.270000,540.059937,7001.205566
0.280000,540.205139,7001.205566
0.290000,540.372131,7001.205566
0.300000,540.551331,7001.205566
0.310000,540.649292,7001.205566
0.320000,540.809875,7001.205566
0.330000,540.943237,7001.205566
0.340000,541.046265,7001.205566
0.350000,541.167480,7001.205566
0.360000,541.284790,7001.205566
0.370000,541.399597,7001.205566
0.380000,541.521179,7001.205566
0.390000,541.622375,7001.205566
0.400000,541.743652,7001.205566
0.410000,541.800476,7001.205566
0.420000,541.887024,7001.205566
0.430000,541.975403,7001.205566
0.440000,542.054443,7001.205566
0.450000,542.112000,7001.205566
0.460000,542.184937,7001.205566
0.470000,542.235046,7001.205566
0.480000,542.323364,7001.205566
0.490000,542.397400,7001.205566
0.500000,542.467834,7001.205566
0.510000,542.483215,7001.205566
0.520000,542.544373,7001.205566
0.530000,542.561523,7001.205566
0.540000,542.607666,7001.205566
0.550000,542.605530,7001.205566
0.560000,542.663452,7001.205566
0.570000,542.692810,7001.205566
0.580000,542.704956,7001.205566
0.590000,542.745728,7001.205566
0.600000,542.775024,7001.205566
0.610000,542.765015,7001.205566
0.620000,542.795410,7001.205566
0.630000,542.802185,7001.205566
0.640000,542.815430,7001.205566
0.650000,542.808655,7001.205566
0.660000,542.826172,7001.205566
0.670000,542.829041,7001.205566
0.680000,542.832642,7001.205566
0.690000,542.831909,7001.205566
0.700000,542.874451,7001.205566
0.710000,542.851929,7001.205566
0.720000,542.823303,7001.205566
0.730000,542.827271,7001.205566
0.740000,542.854797,7001.205566
0.750000,542.844788,7001.205566
0.760000,542.824036,7001.205566
0.770000,542.820435,7001.205566
0.780000,542.818665,7001.205566
0.790000,542.816528,7001.205566
