flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250115083332_4d3,08:33:32,2025-01-15,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,567.222107,122.078415,0.784778,61.885895

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,316.700592,7001.205566
0.010000,491.866364,7001.205566
0.020000,540.573486,7001.205566
0.030000,551.239746,7001.205566
0.040000,554.281006,7001.205566
0.050000,555.532715,7001.205566
0.060000,556.272278,7001.205566
0.070000,556.757568,7001.205566
0.080000,557.130188,7001.205566
0.090000,557.483887,7001.205566
0.100000,557.705627,7001.205566
0.110000,557.892334,7001.205566
0.120000,558.081482,7001.205566
0.130000,558.247070,7001.205566
0.140000,558.415527,7001.205566
0.150000,558.560364,7001.205566
0.160000,558.704468,7001.205566
0.170000,558.844666,7001.205566
0.180000,558.955933,7001.205566
0.190000,559.131165,7001.205566
0.200000,559.290283,7001.205566
0.210000,559.397217,7001.205566
0.220000,559.545288,7001.205566
0.230000,559.663269,7001.205566
0.240000,559.805969,7001.205566
0.250000,559.902893,7001.205566
0.260000,560.038818,7001.205566
0.270000,560.203674,7001.205566
0.280000,560.363892,7001.205566
0.290000,560.515503,7001.205566
0.300000,560.697571,7001.205566
0.310000,560.822021,7001.205566
0.320000,560.984009,7001.205566
0.330000,561.143860,7001.205566
0.340000,561.325195,7001.205566
0.350000,561.499695,7001.205566
0.360000,561.698181,7001.205566
0.370000,561.879517,7001.205566
0.380000,562.094116,7001.205566
0.390000,562.291504,7001.205566
0.400000,562.529663,7001.205566
0.410000,562.709900,7001.205566
0.420000,562.904114,7001.205566
0.430000,563.095459,7001.205566
0.440000,563.283936,7001.205566
0.450000,563.452698,7001.205566
0.460000,563.678711,7001.205566
0.470000,563.875427,7001.205566
0.480000,564.064636,7001.205566
0.490000,564.257751,7001.205566
0.500000,564.459778,7001.205566
0.510000,564.580322,7001.205566
0.520000,564.768066,7001.205566
0.530000,564.928284,7001.205566
0.540000,565.078491,7001.205566
0.550000,565.237976,7001.205566
0.560000,565.388916,7001.205566
0.570000,565.540894,7001.205566
0.580000,565.672180,7001.205566
0.590000,565.805176,7001.205566
0.600000,565.930725,7001.205566
0.610000,566.011902,7001.205566
0.620000,566.118469,7001.205566
0.630000,566.244385,7001.205566
0.640000,566.365967,7001.205566
0.650000,566.437866,7001.205566
0.660000,566.512573,7001.205566
0.670000,566.595581,7001.205566
0.680000,566.662415,7001.205566
0.690000,566.725708,7001.205566
0.700000,566.833740,7001.205566
0.710000,566.845520,7001.205566
0.720000,566.897400,7001.205566
0.730000,566.940674,7001.205566
0.740000,567.031860,7001.205566
0.750000,567.082275,7001.205566
0.760000,567.124512,7001.205566
0.770000,567.147705,7001.205566
0.780000,567.194946,7001.205566
0.790000,567.222107,7001.205566
