flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250227115709_d1b,11:57:09,2025-02-27,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,456.325653,164.466263,0.639586,263.012421

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,312.500946,7001.205566
0.010000,424.639465,7001.205566
0.020000,450.173737,7001.205566
0.030000,454.793579,7001.205566
0.040000,455.396545,7001.205566
0.050000,455.338226,7001.205566
0.060000,455.394379,7001.205566
0.070000,455.529938,7001.205566
0.080000,455.649384,7001.205566
0.090000,455.782776,7001.205566
0.100000,455.935486,7001.205566
0.110000,456.003418,7001.205566
0.120000,456.075317,7001.205566
0.130000,456.125366,7001.205566
0.140000,456.160431,7001.205566
0.150000,456.210480,7001.205566
0.160000,456.235168,7001.205566
0.170000,456.261993,7001.205566
0.180000,456.263794,7001.205566
0.190000,456.287384,7001.205566
0.200000,456.325653,7001.205566
0.210000,456.287750,7001.205566
0.220000,456.281311,7001.205566
0.230000,456.258423,7001.205566
0.240000,456.235901,7001.205566
0.250000,456.216217,7001.205566
0.260000,456.190460,7001.205566
0.270000,456.191193,7001.205566
0.280000,456.165802,7001.205566
0.290000,456.117859,7001.205566
0.300000,456.111084,7001.205566
0.310000,456.030243,7001.205566
0.320000,455.984467,7001.205566
0.330000,455.934418,7001.205566
0.340000,455.888641,7001.205566
0.350000,455.837128,7001.205566
0.360000,455.777039,7001.205566
0.370000,455.701935,7001.205566
0.380000,455.655457,7001.205566
0.390000,455.576416,7001.205566
0.400000,455.536011,7001.205566
0.410000,455.441223,7001.205566
0.420000,455.375793,7001.205566
0.430000,455.296051,7001.205566
0.440000,455.234528,7001.205566
0.450000,455.135101,7001.205566
0.460000,455.070374,7001.205566
0.470000,454.972748,7001.205566
0.480000,454.890503,7001.205566
0.490000,454.814667,7001.205566
0.500000,454.754578,7001.205566
0.510000,454.644073,7001.205566
0.520000,454.566467,7001.205566
0.530000,454.463837,7001.205566
0.540000,454.368713,7001.205566
0.550000,454.293243,7001.205566
0.560000,454.194550,7001.205566
0.570000,454.095490,7001.205566
0.580000,453.999634,7001.205566
0.590000,453.903076,7001.205566
0.600000,453.818665,7001.205566
0.610000,453.695312,7001.205566
0.620000,453.578339,7001.205566
0.630000,453.481781,7001.205566
0.640000,453.351990,7001.205566
0.650000,453.259705,7001.205566
0.660000,453.171021,7001.205566
0.670000,453.058716,7001.205566
0.680000,452.944641,7001.205566
0.690000,452.847717,7001.205566
0.700000,452.736511,7001.205566
0.710000,452.578430,7001.205566
0.720000,452.484009,7001.205566
0.730000,452.363495,7001.205566
0.740000,452.270874,7001.205566
0.750000,452.145691,7001.205566
0.760000,452.019440,7001.205566
0.770000,451.909302,7001.205566
0.780000,451.822388,7001.205566
0.790000,451.677551,7001.205566
