flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250227101915_af2,10:19:15,2025-02-27,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,615.527649,200.966125,0.673506,133.082657

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,424.077271,7001.205566
0.010000,567.757874,7001.205566
0.020000,598.583923,7001.205566
0.030000,606.618042,7001.205566
0.040000,609.806274,7001.205566
0.050000,611.508240,7001.205566
0.060000,612.587219,7001.205566
0.070000,613.315002,7001.205566
0.080000,613.841064,7001.205566
0.090000,614.241577,7001.205566
0.100000,614.541626,7001.205566
0.110000,614.745850,7001.205566
0.120000,614.905334,7001.205566
0.130000,615.037659,7001.205566
0.140000,615.144592,7001.205566
0.150000,615.210083,7001.205566
0.160000,615.284058,7001.205566
0.170000,615.335205,7001.205566
0.180000,615.378113,7001.205566
0.190000,615.400330,7001.205566
0.200000,615.475769,7001.205566
0.210000,615.455017,7001.205566
0.220000,615.445374,7001.205566
0.230000,615.475403,7001.205566
0.240000,615.474365,7001.205566
0.250000,615.508301,7001.205566
0.260000,615.490417,7001.205566
0.270000,615.499023,7001.205566
0.280000,615.507629,7001.205566
0.290000,615.486511,7001.205566
0.300000,615.527649,7001.205566
0.310000,615.474365,7001.205566
0.320000,615.462524,7001.205566
0.330000,615.457886,7001.205566
0.340000,615.436462,7001.205566
0.350000,615.442139,7001.205566
0.360000,615.418213,7001.205566
0.370000,615.390686,7001.205566
0.380000,615.380310,7001.205566
0.390000,615.370605,7001.205566
0.400000,615.387451,7001.205566
0.410000,615.315918,7001.205566
0.420000,615.315186,7001.205566
0.430000,615.283020,7001.205566
0.440000,615.266907,7001.205566
0.450000,615.229370,7001.205566
0.460000,615.181824,7001.205566
0.470000,615.151733,7001.205566
0.480000,615.138184,7001.205566
0.490000,615.105286,7001.205566
0.500000,615.112793,7001.205566
0.510000,615.032288,7001.205566
0.520000,614.979736,7001.205566
0.530000,614.925049,7001.205566
0.540000,614.860657,7001.205566
0.550000,614.832031,7001.205566
0.560000,614.785522,7001.205566
0.570000,614.749451,7001.205566
0.580000,614.698303,7001.205566
0.590000,614.653259,7001.205566
0.600000,614.644287,7001.205566
0.610000,614.547363,7001.205566
0.620000,614.481567,7001.205566
0.630000,614.430786,7001.205566
0.640000,614.364258,7001.205566
0.650000,614.333862,7001.205566
0.660000,614.246948,7001.205566
0.670000,614.214417,7001.205566
0.680000,614.150757,7001.205566
0.690000,614.086060,7001.205566
0.700000,614.062805,7001.205566
0.710000,613.957642,7001.205566
0.720000,613.906128,7001.205566
0.730000,613.837097,7001.205566
0.740000,613.780273,7001.205566
0.750000,613.740540,7001.205566
0.760000,613.656189,7001.205566
0.770000,613.576050,7001.205566
0.780000,613.529175,7001.205566
0.790000,613.446228,7001.205566
