flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250227092829_aba,09:28:29,2025-02-27,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,552.075867,136.737579,0.752321,55.599724

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,352.703339,7001.205566
0.010000,501.574158,7001.205566
0.020000,532.079834,7001.205566
0.030000,539.463379,7001.205566
0.040000,542.552979,7001.205566
0.050000,544.257751,7001.205566
0.060000,545.373230,7001.205566
0.070000,546.143188,7001.205566
0.080000,546.741150,7001.205566
0.090000,547.182068,7001.205566
0.100000,547.565430,7001.205566
0.110000,547.801514,7001.205566
0.120000,548.063660,7001.205566
0.130000,548.277161,7001.205566
0.140000,548.473816,7001.205566
0.150000,548.639404,7001.205566
0.160000,548.776733,7001.205566
0.170000,548.923706,7001.205566
0.180000,549.040649,7001.205566
0.190000,549.167603,7001.205566
0.200000,549.298889,7001.205566
0.210000,549.333191,7001.205566
0.220000,549.416565,7001.205566
0.230000,549.478394,7001.205566
0.240000,549.573181,7001.205566
0.250000,549.660461,7001.205566
0.260000,549.719482,7001.205566
0.270000,549.776672,7001.205566
0.280000,549.847107,7001.205566
0.290000,549.917603,7001.205566
0.300000,549.986572,7001.205566
0.310000,550.016663,7001.205566
0.320000,550.069214,7001.205566
0.330000,550.123596,7001.205566
0.340000,550.178284,7001.205566
0.350000,550.221558,7001.205566
0.360000,550.280212,7001.205566
0.370000,550.337769,7001.205566
0.380000,550.398560,7001.205566
0.390000,550.453674,7001.205566
0.400000,550.538757,7001.205566
0.410000,550.551270,7001.205566
0.420000,550.607056,7001.205566
0.430000,550.671814,7001.205566
0.440000,550.705811,7001.205566
0.450000,550.765137,7001.205566
0.460000,550.844543,7001.205566
0.470000,550.882080,7001.205566
0.480000,550.955750,7001.205566
0.490000,550.992615,7001.205566
0.500000,551.077393,7001.205566
0.510000,551.108826,7001.205566
0.520000,551.158569,7001.205566
0.530000,551.205017,7001.205566
0.540000,551.263000,7001.205566
0.550000,551.303040,7001.205566
0.560000,551.336670,7001.205566
0.570000,551.384949,7001.205566
0.580000,551.460022,7001.205566
0.590000,551.494690,7001.205566
0.600000,551.589111,7001.205566
0.610000,551.594116,7001.205566
0.620000,551.626343,7001.205566
0.630000,551.662781,7001.205566
0.640000,551.718567,7001.205566
0.650000,551.777222,7001.205566
0.660000,551.798340,7001.205566
0.670000,551.832336,7001.205566
0.680000,551.845581,7001.205566
0.690000,551.879517,7001.205566
0.700000,551.941406,7001.205566
0.710000,551.933167,7001.205566
0.720000,551.959656,7001.205566
0.730000,551.970337,7001.205566
0.740000,551.999695,7001.205566
0.750000,552.031494,7001.205566
0.760000,552.016479,7001.205566
0.770000,552.062256,7001.205566
0.780000,552.037598,7001.205566
0.790000,552.075867,7001.205566
