flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250227111332_e1c,11:13:32,2025-02-27,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,500.536682,145.083542,0.710144,224.799530

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,328.816650,7001.205566
0.010000,449.111237,7001.205566
0.020000,481.925354,7001.205566
0.030000,491.875305,7001.205566
0.040000,495.821350,7001.205566
0.050000,497.682800,7001.205566
0.060000,498.706696,7001.205566
0.070000,499.347198,7001.205566
0.080000,499.737396,7001.205566
0.090000,499.999176,7001.205566
0.100000,500.214111,7001.205566
0.110000,500.294922,7001.205566
0.120000,500.394714,7001.205566
0.130000,500.444397,7001.205566
0.140000,500.499481,7001.205566
0.150000,500.516663,7001.205566
0.160000,500.536682,7001.205566
0.170000,500.535248,7001.205566
0.180000,500.510223,7001.205566
0.190000,500.500214,7001.205566
0.200000,500.508057,7001.205566
0.210000,500.438324,7001.205566
0.220000,500.411163,7001.205566
0.230000,500.381836,7001.205566
0.240000,500.327454,7001.205566
0.250000,500.289917,7001.205566
0.260000,500.249146,7001.205566
0.270000,500.185486,7001.205566
0.280000,500.167236,7001.205566
0.290000,500.089294,7001.205566
0.300000,500.083221,7001.205566
0.310000,499.988434,7001.205566
0.320000,499.916199,7001.205566
0.330000,499.919403,7001.205566
0.340000,499.843964,7001.205566
0.350000,499.789581,7001.205566
0.360000,499.718781,7001.205566
0.370000,499.645844,7001.205566
0.380000,499.605774,7001.205566
0.390000,499.537476,7001.205566
0.400000,499.499908,7001.205566
0.410000,499.413361,7001.205566
0.420000,499.341492,7001.205566
0.430000,499.297485,7001.205566
0.440000,499.217041,7001.205566
0.450000,499.139069,7001.205566
0.460000,499.075409,7001.205566
0.470000,499.008545,7001.205566
0.480000,498.934509,7001.205566
0.490000,498.868347,7001.205566
0.500000,498.822205,7001.205566
0.510000,498.713501,7001.205566
0.520000,498.639832,7001.205566
0.530000,498.573669,7001.205566
0.540000,498.504272,7001.205566
0.550000,498.418823,7001.205566
0.560000,498.334778,7001.205566
0.570000,498.276459,7001.205566
0.580000,498.182068,7001.205566
0.590000,498.117340,7001.205566
0.600000,498.052246,7001.205566
0.610000,497.949249,7001.205566
0.620000,497.866638,7001.205566
0.630000,497.786530,7001.205566
0.640000,497.702850,7001.205566
0.650000,497.643463,7001.205566
0.660000,497.543701,7001.205566
0.670000,497.466797,7001.205566
0.680000,497.381317,7001.205566
0.690000,497.323029,7001.205566
0.700000,497.278320,7001.205566
0.710000,497.158173,7001.205566
0.720000,497.080200,7001.205566
0.730000,497.017609,7001.205566
0.740000,496.932159,7001.205566
0.750000,496.835938,7001.205566
0.760000,496.748322,7001.205566
0.770000,496.677887,7001.205566
0.780000,496.584534,7001.205566
0.790000,496.504791,7001.205566
