flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01163_20250227091658_06a,09:16:58,2025-02-27,PFA-00994,PSA-00994,PSF-01163,0.000000,0.000000,0.000000,568.158752,150.523422,0.735068,118.920288

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,340.014709,7001.205566
0.010000,487.090576,7001.205566
0.020000,536.217957,7001.205566
0.030000,550.692932,7001.205566
0.040000,555.515503,7001.205566
0.050000,557.618408,7001.205566
0.060000,558.901917,7001.205566
0.070000,559.813171,7001.205566
0.080000,560.570618,7001.205566
0.090000,561.191101,7001.205566
0.100000,561.746460,7001.205566
0.110000,562.174927,7001.205566
0.120000,562.586548,7001.205566
0.130000,562.978882,7001.205566
0.140000,563.302856,7001.205566
0.150000,563.610107,7001.205566
0.160000,563.909058,7001.205566
0.170000,564.180847,7001.205566
0.180000,564.453003,7001.205566
0.190000,564.668640,7001.205566
0.200000,564.950134,7001.205566
0.210000,565.126404,7001.205566
0.220000,565.337769,7001.205566
0.230000,565.526611,7001.205566
0.240000,565.717957,7001.205566
0.250000,565.874207,7001.205566
0.260000,566.034424,7001.205566
0.270000,566.223267,7001.205566
0.280000,566.360229,7001.205566
0.290000,566.509033,7001.205566
0.300000,566.663879,7001.205566
0.310000,566.733948,7001.205566
0.320000,566.840881,7001.205566
0.330000,566.943909,7001.205566
0.340000,567.051514,7001.205566
0.350000,567.208191,7001.205566
0.360000,567.283630,7001.205566
0.370000,567.353394,7001.205566
0.380000,567.442749,7001.205566
0.390000,567.548279,7001.205566
0.400000,567.664856,7001.205566
0.410000,567.678467,7001.205566
0.420000,567.724243,7001.205566
0.430000,567.768555,7001.205566
0.440000,567.812561,7001.205566
0.450000,567.864075,7001.205566
0.460000,567.915588,7001.205566
0.470000,567.955261,7001.205566
0.480000,567.991394,7001.205566
0.490000,568.005310,7001.205566
0.500000,568.081848,7001.205566
0.510000,568.055054,7001.205566
0.520000,568.072205,7001.205566
0.530000,568.087219,7001.205566
0.540000,568.087585,7001.205566
0.550000,568.091125,7001.205566
0.560000,568.109009,7001.205566
0.570000,568.110840,7001.205566
0.580000,568.132263,7001.205566
0.590000,568.111511,7001.205566
0.600000,568.158752,7001.205566
0.610000,568.106506,7001.205566
0.620000,568.092224,7001.205566
0.630000,568.085449,7001.205566
0.640000,568.083984,7001.205566
0.650000,568.046082,7001.205566
0.660000,568.072571,7001.205566
0.670000,568.037842,7001.205566
0.680000,568.033569,7001.205566
0.690000,568.024658,7001.205566
0.700000,568.040710,7001.205566
0.710000,568.012451,7001.205566
0.720000,567.972412,7001.205566
0.730000,567.960999,7001.205566
0.740000,567.952393,7001.205566
0.750000,567.914124,7001.205566
0.760000,567.899841,7001.205566
0.770000,567.892700,7001.205566
0.780000,567.880127,7001.205566
0.790000,567.868713,7001.205566
