   #  ,,
   #  Australian Bureau of Meteorology,,
   #  Australian Water Outlook,,
   #,,
   #  These products are subject to the Bureau's copyright and disclaimer policies.,,
   #  http://www.bom.gov.au/other/copyright.shtml,,
   #  http://www.bom.gov.au/other/disclaimer.shtml,,
   #,,
   #  Report Generated at Tue Apr 23 2024,,
   #,,
  ,,
Product: Historical,,
Root zone soil moisture  (percentile rank),,
Values: Relative,,
Time aggregation: Day ,,
Location: New South Wales,,
,,
Date,Root zone soil moisture  (percentile rank),Month
14/07/20,51,7
15/07/20,50,7
16/07/20,45,7
17/07/20,44,7
18/07/20,42,7
19/07/20,41,7
20/07/20,40,7
21/07/20,39,7
22/07/20,38,7
23/07/20,38,7
24/07/20,32,7
25/07/20,31,7
26/07/20,46,7
27/07/20,60,7
28/07/20,64,7
29/07/20,63,7
30/07/20,63,7
31/07/20,62,7
01/08/20,57,8
02/08/20,57,8
03/08/20,55,8
04/08/20,54,8
05/08/20,53,8
06/08/20,53,8
07/08/20,67,8
08/08/20,74,8
09/08/20,76,8
10/08/20,77,8
11/08/20,77,8
12/08/20,76,8
13/08/20,76,8
14/08/20,77,8
15/08/20,83,8
16/08/20,83,8
17/08/20,82,8
18/08/20,82,8
19/08/20,82,8
20/08/20,82,8
21/08/20,80,8
22/08/20,80,8
23/08/20,79,8
24/08/20,78,8
25/08/20,77,8
26/08/20,77,8
27/08/20,75,8
28/08/20,73,8
29/08/20,73,8
30/08/20,71,8
31/08/20,70,8
01/09/20,68,9
02/09/20,66,9
03/09/20,64,9
04/09/20,64,9
05/09/20,64,9
06/09/20,63,9
07/09/20,63,9
08/09/20,62,9
09/09/20,58,9
10/09/20,62,9
11/09/20,63,9
12/09/20,62,9
13/09/20,61,9
14/09/20,61,9
15/09/20,59,9
16/09/20,54,9
17/09/20,49,9
18/09/20,48,9
19/09/20,57,9
20/09/20,81,9
21/09/20,81,9
22/09/20,83,9
23/09/20,82,9
24/09/20,79,9
25/09/20,79,9
26/09/20,81,9
27/09/20,77,9
28/09/20,75,9
29/09/20,73,9
30/09/20,73,9
01/10/20,74,10
02/10/20,71,10
03/10/20,64,10
04/10/20,61,10
05/10/20,57,10
06/10/20,58,10
07/10/20,61,10
08/10/20,67,10
09/10/20,66,10
10/10/20,65,10
11/10/20,63,10
12/10/20,59,10
13/10/20,57,10
14/10/20,53,10
15/10/20,50,10
16/10/20,49,10
17/10/20,50,10
18/10/20,58,10
19/10/20,63,10
20/10/20,60,10
21/10/20,53,10
22/10/20,54,10
23/10/20,53,10
24/10/20,69,10
25/10/20,84,10
26/10/20,90,10
27/10/20,87,10
28/10/20,89,10
29/10/20,91,10
30/10/20,92,10
31/10/20,94,10
01/11/20,95,11
02/11/20,92,11
03/11/20,91,11
04/11/20,89,11
05/11/20,89,11
06/11/20,86,11
07/11/20,84,11
08/11/20,81,11
09/11/20,80,11
10/11/20,79,11
11/11/20,74,11
12/11/20,74,11
13/11/20,74,11
14/11/20,74,11
15/11/20,71,11
16/11/20,67,11
17/11/20,62,11
18/11/20,54,11
19/11/20,52,11
20/11/20,51,11
21/11/20,50,11
22/11/20,44,11
23/11/20,51,11
24/11/20,54,11
25/11/20,49,11
26/11/20,47,11
27/11/20,44,11
28/11/20,43,11
29/11/20,43,11
30/11/20,39,11
01/12/20,38,12
02/12/20,34,12
03/12/20,34,12
04/12/20,50,12
05/12/20,40,12
06/12/20,58,12
07/12/20,51,12
08/12/20,48,12
09/12/20,44,12
10/12/20,42,12
11/12/20,43,12
12/12/20,48,12
13/12/20,53,12
14/12/20,49,12
15/12/20,54,12
16/12/20,61,12
17/12/20,68,12
18/12/20,67,12
19/12/20,71,12
20/12/20,69,12
21/12/20,77,12
22/12/20,94,12
23/12/20,93,12
24/12/20,92,12
25/12/20,92,12
26/12/20,88,12
27/12/20,86,12
28/12/20,83,12
29/12/20,86,12
30/12/20,85,12
31/12/20,85,12
01/01/21,85,1
02/01/21,87,1
03/01/21,92,1
04/01/21,91,1
05/01/21,94,1
06/01/21,93,1
07/01/21,95,1
08/01/21,95,1
09/01/21,94,1
10/01/21,92,1
11/01/21,91,1
12/01/21,87,1
13/01/21,83,1
14/01/21,82,1
15/01/21,80,1
16/01/21,79,1
17/01/21,76,1
18/01/21,74,1
19/01/21,68,1
20/01/21,67,1
21/01/21,66,1
22/01/21,66,1
23/01/21,62,1
24/01/21,57,1
25/01/21,51,1
26/01/21,55,1
27/01/21,60,1
28/01/21,61,1
29/01/21,76,1
30/01/21,81,1
31/01/21,78,1
01/02/21,79,2
02/02/21,89,2
03/02/21,85,2
04/02/21,83,2
05/02/21,82,2
06/02/21,86,2
07/02/21,87,2
08/02/21,85,2
09/02/21,83,2
10/02/21,82,2
11/02/21,81,2
12/02/21,80,2
13/02/21,83,2
14/02/21,84,2
15/02/21,82,2
16/02/21,81,2
17/02/21,80,2
18/02/21,78,2
19/02/21,75,2
20/02/21,75,2
21/02/21,71,2
22/02/21,68,2
23/02/21,66,2
24/02/21,68,2
25/02/21,72,2
26/02/21,74,2
27/02/21,74,2
28/02/21,74,2
01/03/21,73,3
02/03/21,68,3
03/03/21,65,3
04/03/21,65,3
05/03/21,65,3
06/03/21,61,3
07/03/21,58,3
08/03/21,58,3
09/03/21,65,3
10/03/21,62,3
11/03/21,66,3
12/03/21,75,3
13/03/21,74,3
14/03/21,79,3
15/03/21,83,3
16/03/21,82,3
17/03/21,85,3
18/03/21,91,3
19/03/21,94,3
20/03/21,94,3
21/03/21,95,3
22/03/21,97,3
23/03/21,99,3
24/03/21,100,3
25/03/21,100,3
26/03/21,100,3
27/03/21,100,3
28/03/21,100,3
29/03/21,100,3
30/03/21,99,3
31/03/21,99,3
01/04/21,98,4
02/04/21,97,4
03/04/21,96,4
04/04/21,95,4
05/04/21,95,4
06/04/21,95,4
07/04/21,95,4
08/04/21,93,4
09/04/21,92,4
10/04/21,91,4
11/04/21,89,4
12/04/21,89,4
13/04/21,88,4
14/04/21,87,4
15/04/21,85,4
16/04/21,84,4
17/04/21,85,4
18/04/21,87,4
19/04/21,86,4
20/04/21,84,4
21/04/21,82,4
22/04/21,80,4
23/04/21,80,4
24/04/21,78,4
25/04/21,76,4
26/04/21,75,4
27/04/21,73,4
28/04/21,72,4
29/04/21,71,4
30/04/21,70,4
01/05/21,68,5
02/05/21,66,5
03/05/21,65,5
04/05/21,72,5
05/05/21,75,5
06/05/21,78,5
07/05/21,80,5
08/05/21,79,5
09/05/21,79,5
10/05/21,78,5
11/05/21,77,5
12/05/21,79,5
13/05/21,77,5
14/05/21,76,5
15/05/21,69,5
16/05/21,68,5
17/05/21,67,5
18/05/21,61,5
19/05/21,61,5
20/05/21,58,5
21/05/21,56,5
22/05/21,53,5
23/05/21,52,5
24/05/21,50,5
25/05/21,48,5
26/05/21,52,5
27/05/21,49,5
28/05/21,47,5
29/05/21,46,5
30/05/21,45,5
31/05/21,43,5
01/06/21,41,6
02/06/21,42,6
03/06/21,59,6
04/06/21,64,6
05/06/21,63,6
06/06/21,62,6
07/06/21,60,6
08/06/21,58,6
09/06/21,64,6
10/06/21,72,6
11/06/21,76,6
12/06/21,74,6
13/06/21,72,6
14/06/21,72,6
15/06/21,71,6
16/06/21,68,6
17/06/21,68,6
18/06/21,69,6
19/06/21,69,6
20/06/21,68,6
21/06/21,65,6
22/06/21,62,6
23/06/21,61,6
24/06/21,68,6
25/06/21,72,6
26/06/21,70,6
27/06/21,69,6
28/06/21,69,6
29/06/21,68,6
30/06/21,65,6
01/07/21,68,7
02/07/21,74,7
03/07/21,73,7
04/07/21,70,7
05/07/21,68,7
06/07/21,67,7
07/07/21,67,7
08/07/21,66,7
09/07/21,69,7
10/07/21,69,7
11/07/21,68,7
12/07/21,68,7
13/07/21,64,7
14/07/21,62,7
15/07/21,63,7
16/07/21,67,7
17/07/21,71,7
18/07/21,69,7
19/07/21,66,7
20/07/21,66,7
21/07/21,67,7
22/07/21,66,7
23/07/21,67,7
24/07/21,69,7
25/07/21,70,7
26/07/21,70,7
27/07/21,67,7
28/07/21,66,7
29/07/21,67,7
30/07/21,67,7
31/07/21,66,7
01/08/21,63,8
02/08/21,63,8
03/08/21,68,8
04/08/21,68,8
05/08/21,67,8
06/08/21,65,8
07/08/21,65,8
08/08/21,64,8
09/08/21,63,8
10/08/21,63,8
11/08/21,61,8
12/08/21,59,8
13/08/21,57,8
14/08/21,56,8
15/08/21,55,8
16/08/21,53,8
17/08/21,52,8
18/08/21,52,8
19/08/21,50,8
20/08/21,47,8
21/08/21,46,8
22/08/21,43,8
23/08/21,40,8
24/08/21,60,8
25/08/21,59,8
26/08/21,58,8
27/08/21,58,8
28/08/21,59,8
29/08/21,55,8
30/08/21,54,8
31/08/21,52,8
01/09/21,50,9
02/09/21,47,9
03/09/21,46,9
04/09/21,62,9
05/09/21,72,9
06/09/21,71,9
07/09/21,70,9
08/09/21,67,9
09/09/21,64,9
10/09/21,62,9
11/09/21,61,9
12/09/21,55,9
13/09/21,52,9
14/09/21,55,9
15/09/21,54,9
16/09/21,49,9
17/09/21,45,9
18/09/21,47,9
19/09/21,49,9
20/09/21,46,9
21/09/21,45,9
22/09/21,44,9
23/09/21,41,9
24/09/21,39,9
25/09/21,37,9
26/09/21,34,9
27/09/21,34,9
28/09/21,30,9
29/09/21,47,9
30/09/21,79,9
01/10/21,79,10
02/10/21,80,10
03/10/21,79,10
04/10/21,71,10
05/10/21,69,10
06/10/21,65,10
07/10/21,63,10
08/10/21,62,10
09/10/21,60,10
10/10/21,57,10
11/10/21,67,10
12/10/21,73,10
13/10/21,79,10
14/10/21,80,10
15/10/21,81,10
16/10/21,81,10
17/10/21,79,10
18/10/21,76,10
19/10/21,74,10
20/10/21,69,10
21/10/21,68,10
22/10/21,66,10
23/10/21,64,10
24/10/21,63,10
25/10/21,61,10
26/10/21,59,10
27/10/21,56,10
28/10/21,52,10
29/10/21,53,10
30/10/21,56,10
31/10/21,54,10
01/11/21,53,11
02/11/21,50,11
03/11/21,51,11
04/11/21,65,11
05/11/21,68,11
06/11/21,66,11
07/11/21,70,11
08/11/21,82,11
09/11/21,81,11
10/11/21,80,11
11/11/21,88,11
12/11/21,99,11
13/11/21,98,11
14/11/21,96,11
15/11/21,95,11
16/11/21,94,11
17/11/21,94,11
18/11/21,92,11
19/11/21,91,11
20/11/21,87,11
21/11/21,95,11
22/11/21,97,11
23/11/21,97,11
24/11/21,97,11
25/11/21,98,11
26/11/21,100,11
27/11/21,100,11
28/11/21,100,11
29/11/21,100,11
30/11/21,100,11
01/12/21,100,12
02/12/21,100,12
03/12/21,99,12
04/12/21,99,12
05/12/21,99,12
06/12/21,98,12
07/12/21,99,12
08/12/21,99,12
09/12/21,99,12
10/12/21,99,12
11/12/21,99,12
12/12/21,98,12
13/12/21,98,12
14/12/21,96,12
15/12/21,95,12
16/12/21,95,12
17/12/21,92,12
18/12/21,92,12
19/12/21,92,12
20/12/21,94,12
21/12/21,93,12
22/12/21,92,12
23/12/21,92,12
24/12/21,92,12
25/12/21,92,12
26/12/21,88,12
27/12/21,86,12
28/12/21,85,12
29/12/21,84,12
30/12/21,82,12
31/12/21,80,12
01/01/22,79,1
02/01/22,76,1
03/01/22,74,1
04/01/22,73,1
05/01/22,72,1
06/01/22,78,1
07/01/22,89,1
08/01/22,96,1
09/01/22,95,1
10/01/22,94,1
11/01/22,94,1
12/01/22,94,1
13/01/22,89,1
14/01/22,88,1
15/01/22,89,1
16/01/22,90,1
17/01/22,88,1
18/01/22,87,1
19/01/22,88,1
20/01/22,89,1
21/01/22,85,1
22/01/22,85,1
23/01/22,84,1
24/01/22,83,1
25/01/22,84,1
26/01/22,84,1
27/01/22,85,1
28/01/22,86,1
29/01/22,91,1
30/01/22,92,1
31/01/22,90,1
01/02/22,90,2
02/02/22,92,2
03/02/22,92,2
04/02/22,91,2
05/02/22,89,2
06/02/22,86,2
07/02/22,85,2
08/02/22,84,2
09/02/22,82,2
10/02/22,81,2
11/02/22,80,2
12/02/22,79,2
13/02/22,77,2
14/02/22,75,2
15/02/22,71,2
16/02/22,66,2
17/02/22,64,2
18/02/22,63,2
19/02/22,62,2
20/02/22,57,2
21/02/22,55,2
22/02/22,60,2
23/02/22,64,2
24/02/22,70,2
25/02/22,75,2
26/02/22,76,2
27/02/22,78,2
28/02/22,77,2
01/03/22,81,3
02/03/22,82,3
03/03/22,84,3
04/03/22,84,3
05/03/22,82,3
06/03/22,88,3
07/03/22,90,3
08/03/22,88,3
09/03/22,87,3
10/03/22,85,3
11/03/22,85,3
12/03/22,84,3
13/03/22,85,3
14/03/22,85,3
15/03/22,84,3
16/03/22,85,3
17/03/22,84,3
18/03/22,83,3
19/03/22,81,3
20/03/22,78,3
21/03/22,76,3
22/03/22,72,3
23/03/22,68,3
24/03/22,69,3
25/03/22,72,3
26/03/22,75,3
27/03/22,76,3
28/03/22,79,3
29/03/22,81,3
30/03/22,83,3
31/03/22,81,3
01/04/22,80,4
02/04/22,79,4
03/04/22,78,4
04/04/22,80,4
05/04/22,78,4
06/04/22,75,4
07/04/22,78,4
08/04/22,83,4
09/04/22,85,4
10/04/22,85,4
11/04/22,84,4
12/04/22,82,4
13/04/22,81,4
14/04/22,81,4
15/04/22,80,4
16/04/22,80,4
17/04/22,78,4
18/04/22,78,4
19/04/22,81,4
20/04/22,85,4
21/04/22,82,4
22/04/22,81,4
23/04/22,81,4
24/04/22,80,4
25/04/22,77,4
26/04/22,80,4
27/04/22,92,4
28/04/22,94,4
29/04/22,93,4
30/04/22,95,4
01/05/22,95,5
02/05/22,94,5
03/05/22,92,5
04/05/22,91,5
05/05/22,92,5
06/05/22,92,5
07/05/22,92,5
08/05/22,91,5
09/05/22,91,5
10/05/22,90,5
11/05/22,94,5
12/05/22,96,5
13/05/22,99,5
14/05/22,99,5
15/05/22,98,5
16/05/22,97,5
17/05/22,97,5
18/05/22,96,5
19/05/22,96,5
20/05/22,96,5
21/05/22,96,5
22/05/22,96,5
23/05/22,95,5
24/05/22,95,5
25/05/22,94,5
26/05/22,94,5
27/05/22,93,5
28/05/22,92,5
29/05/22,92,5
30/05/22,92,5
31/05/22,94,5
01/06/22,93,6
02/06/22,93,6
03/06/22,92,6
04/06/22,93,6
05/06/22,92,6
06/06/22,92,6
07/06/22,90,6
08/06/22,90,6
09/06/22,89,6
10/06/22,89,6
11/06/22,89,6
12/06/22,89,6
13/06/22,89,6
14/06/22,88,6
15/06/22,87,6
16/06/22,86,6
17/06/22,85,6
18/06/22,83,6
19/06/22,83,6
20/06/22,81,6
21/06/22,81,6
22/06/22,78,6
23/06/22,77,6
24/06/22,74,6
25/06/22,71,6
26/06/22,68,6
27/06/22,67,6
28/06/22,67,6
29/06/22,65,6
30/06/22,62,6
01/07/22,63,7
02/07/22,66,7
03/07/22,71,7
04/07/22,75,7
05/07/22,77,7
06/07/22,81,7
07/07/22,82,7
08/07/22,81,7
09/07/22,80,7
10/07/22,79,7
11/07/22,76,7
12/07/22,74,7
13/07/22,73,7
14/07/22,72,7
15/07/22,71,7
16/07/22,70,7
17/07/22,70,7
18/07/22,68,7
19/07/22,65,7
20/07/22,65,7
21/07/22,67,7
22/07/22,68,7
23/07/22,66,7
24/07/22,65,7
25/07/22,64,7
26/07/22,63,7
27/07/22,61,7
28/07/22,59,7
29/07/22,58,7
30/07/22,58,7
31/07/22,56,7
01/08/22,58,8
02/08/22,59,8
03/08/22,58,8
04/08/22,66,8
05/08/22,76,8
06/08/22,75,8
07/08/22,74,8
08/08/22,74,8
09/08/22,74,8
10/08/22,73,8
11/08/22,73,8
12/08/22,74,8
13/08/22,77,8
14/08/22,78,8
15/08/22,78,8
16/08/22,79,8
17/08/22,77,8
18/08/22,77,8
19/08/22,78,8
20/08/22,78,8
21/08/22,75,8
22/08/22,74,8
23/08/22,75,8
24/08/22,75,8
25/08/22,74,8
26/08/22,73,8
27/08/22,72,8
28/08/22,70,8
29/08/22,72,8
30/08/22,75,8
31/08/22,74,8
01/09/22,72,9
02/09/22,72,9
03/09/22,76,9
04/09/22,78,9
05/09/22,77,9
06/09/22,75,9
07/09/22,74,9
08/09/22,82,9
09/09/22,92,9
10/09/22,91,9
11/09/22,91,9
12/09/22,91,9
13/09/22,89,9
14/09/22,87,9
15/09/22,88,9
16/09/22,92,9
17/09/22,92,9
18/09/22,92,9
19/09/22,90,9
20/09/22,89,9
21/09/22,92,9
22/09/22,97,9
23/09/22,97,9
24/09/22,97,9
25/09/22,97,9
26/09/22,97,9
27/09/22,96,9
28/09/22,96,9
29/09/22,95,9
30/09/22,95,9
01/10/22,95,10
02/10/22,95,10
03/10/22,95,10
04/10/22,93,10
05/10/22,96,10
06/10/22,98,10
07/10/22,98,10
08/10/22,99,10
09/10/22,100,10
10/10/22,100,10
11/10/22,99,10
12/10/22,99,10
13/10/22,100,10
14/10/22,100,10
15/10/22,100,10
16/10/22,100,10
17/10/22,100,10
18/10/22,100,10
19/10/22,100,10
20/10/22,100,10
21/10/22,100,10
22/10/22,100,10
23/10/22,100,10
24/10/22,100,10
25/10/22,100,10
26/10/22,100,10
27/10/22,100,10
28/10/22,100,10
29/10/22,100,10
30/10/22,100,10
31/10/22,100,10
01/11/22,100,11
02/11/22,100,11
03/11/22,100,11
04/11/22,100,11
05/11/22,100,11
06/11/22,100,11
07/11/22,100,11
08/11/22,100,11
09/11/22,100,11
10/11/22,100,11
11/11/22,100,11
12/11/22,100,11
13/11/22,100,11
14/11/22,100,11
15/11/22,100,11
16/11/22,100,11
17/11/22,100,11
18/11/22,100,11
19/11/22,100,11
20/11/22,100,11
21/11/22,100,11
22/11/22,100,11
23/11/22,100,11
24/11/22,100,11
25/11/22,100,11
26/11/22,99,11
27/11/22,99,11
28/11/22,98,11
29/11/22,98,11
30/11/22,98,11
01/12/22,95,12
02/12/22,96,12
03/12/22,94,12
04/12/22,92,12
05/12/22,90,12
06/12/22,87,12
07/12/22,85,12
08/12/22,84,12
09/12/22,81,12
10/12/22,79,12
11/12/22,77,12
12/12/22,79,12
13/12/22,79,12
14/12/22,76,12
15/12/22,74,12
16/12/22,72,12
17/12/22,68,12
18/12/22,66,12
19/12/22,65,12
20/12/22,62,12
21/12/22,62,12
22/12/22,63,12
23/12/22,67,12
24/12/22,72,12
25/12/22,69,12
26/12/22,60,12
27/12/22,54,12
28/12/22,49,12
29/12/22,46,12
30/12/22,44,12
31/12/22,45,12
01/01/23,43,1
02/01/23,39,1
03/01/23,42,1
04/01/23,40,1
05/01/23,45,1
06/01/23,42,1
07/01/23,43,1
08/01/23,43,1
09/01/23,37,1
10/01/23,33,1
11/01/23,30,1
12/01/23,28,1
13/01/23,32,1
14/01/23,31,1
15/01/23,31,1
16/01/23,29,1
17/01/23,30,1
18/01/23,27,1
19/01/23,37,1
20/01/23,37,1
21/01/23,32,1
22/01/23,45,1
23/01/23,47,1
24/01/23,41,1
25/01/23,41,1
26/01/23,36,1
27/01/23,32,1
28/01/23,33,1
29/01/23,30,1
30/01/23,48,1
31/01/23,67,1
01/02/23,66,2
02/02/23,60,2
03/02/23,54,2
04/02/23,50,2
05/02/23,48,2
06/02/23,40,2
07/02/23,37,2
08/02/23,34,2
09/02/23,37,2
10/02/23,42,2
11/02/23,37,2
12/02/23,31,2
13/02/23,28,2
14/02/23,26,2
15/02/23,28,2
16/02/23,23,2
17/02/23,20,2
18/02/23,18,2
19/02/23,18,2
20/02/23,15,2
21/02/23,14,2
22/02/23,16,2
23/02/23,16,2
24/02/23,17,2
25/02/23,15,2
26/02/23,10,2
27/02/23,9,2
28/02/23,9,2
01/03/23,9,3
02/03/23,10,3
03/03/23,9,3
04/03/23,8,3
05/03/23,8,3
06/03/23,9,3
07/03/23,8,3
08/03/23,7,3
09/03/23,5,3
10/03/23,5,3
11/03/23,5,3
12/03/23,12,3
13/03/23,22,3
14/03/23,26,3
15/03/23,23,3
16/03/23,21,3
17/03/23,18,3
18/03/23,14,3
19/03/23,10,3
20/03/23,10,3
21/03/23,9,3
22/03/23,12,3
23/03/23,18,3
24/03/23,33,3
25/03/23,33,3
26/03/23,39,3
27/03/23,40,3
28/03/23,44,3
29/03/23,64,3
30/03/23,65,3
31/03/23,65,3
01/04/23,62,4
02/04/23,60,4
03/04/23,58,4
04/04/23,56,4
05/04/23,55,4
06/04/23,50,4
07/04/23,53,4
08/04/23,60,4
09/04/23,59,4
10/04/23,57,4
11/04/23,57,4
12/04/23,55,4
13/04/23,56,4
14/04/23,54,4
15/04/23,53,4
16/04/23,63,4
17/04/23,61,4
18/04/23,58,4
19/04/23,55,4
20/04/23,53,4
21/04/23,52,4
22/04/23,49,4
23/04/23,45,4
24/04/23,44,4
25/04/23,43,4
26/04/23,41,4
27/04/23,40,4
28/04/23,38,4
29/04/23,45,4
30/04/23,62,4
01/05/23,63,5
02/05/23,61,5
03/05/23,57,5
04/05/23,55,5
05/05/23,54,5
06/05/23,53,5
07/05/23,52,5
08/05/23,52,5
09/05/23,50,5
10/05/23,46,5
11/05/23,40,5
12/05/23,37,5
13/05/23,34,5
14/05/23,32,5
15/05/23,32,5
16/05/23,42,5
17/05/23,40,5
18/05/23,40,5
19/05/23,34,5
20/05/23,31,5
21/05/23,30,5
22/05/23,26,5
23/05/23,22,5
24/05/23,20,5
25/05/23,17,5
26/05/23,18,5
27/05/23,18,5
28/05/23,18,5
29/05/23,19,5
30/05/23,17,5
31/05/23,17,5
01/06/23,15,6
02/06/23,11,6
03/06/23,9,6
04/06/23,9,6
05/06/23,16,6
06/06/23,25,6
07/06/23,28,6
08/06/23,50,6
09/06/23,53,6
10/06/23,48,6
11/06/23,45,6
12/06/23,42,6
13/06/23,39,6
14/06/23,39,6
15/06/23,38,6
16/06/23,36,6
17/06/23,34,6
18/06/23,32,6
19/06/23,31,6
20/06/23,31,6
21/06/23,28,6
22/06/23,27,6
23/06/23,39,6
24/06/23,38,6
25/06/23,37,6
26/06/23,35,6
27/06/23,34,6
28/06/23,43,6
29/06/23,46,6
30/06/23,43,6
01/07/23,42,7
02/07/23,42,7
03/07/23,41,7
04/07/23,50,7
05/07/23,53,7
06/07/23,53,7
07/07/23,55,7
08/07/23,55,7
09/07/23,54,7
10/07/23,53,7
11/07/23,50,7
12/07/23,46,7
13/07/23,45,7
14/07/23,42,7
15/07/23,40,7
16/07/23,36,7
17/07/23,35,7
18/07/23,33,7
19/07/23,32,7
20/07/23,32,7
21/07/23,31,7
22/07/23,29,7
23/07/23,25,7
24/07/23,23,7
25/07/23,22,7
26/07/23,21,7
27/07/23,18,7
28/07/23,18,7
29/07/23,18,7
30/07/23,19,7
31/07/23,18,7
01/08/23,17,8
02/08/23,17,8
03/08/23,15,8
04/08/23,14,8
05/08/23,14,8
06/08/23,11,8
07/08/23,11,8
08/08/23,11,8
09/08/23,10,8
10/08/23,8,8
11/08/23,7,8
12/08/23,7,8
13/08/23,7,8
14/08/23,9,8
15/08/23,9,8
16/08/23,8,8
17/08/23,7,8
18/08/23,9,8
19/08/23,9,8
20/08/23,9,8
21/08/23,9,8
22/08/23,9,8
23/08/23,9,8
24/08/23,7,8
25/08/23,7,8
26/08/23,6,8
27/08/23,6,8
28/08/23,6,8
29/08/23,6,8
30/08/23,5,8
31/08/23,6,8
01/09/23,6,9
02/09/23,5,9
03/09/23,5,9
04/09/23,4,9
05/09/23,4,9
06/09/23,3,9
07/09/23,2,9
08/09/23,5,9
09/09/23,5,9
